"ContestOrder","Contest","Contest ID","Choice","Precinct","BallotsWith Contest","Votes","Overvoted WithVote for this Choice","Undervoted WithoutVote for this Choice","Ballots WithVotes for Others"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Newskah 090","52","32","0","1","19"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Johns River 094","390","184","0","6","200"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Grayland 096","417","209","0","6","202"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Cohasset 098","283","145","0","2","136"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Aberdeen 111","827","332","0","13","482"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Aberdeen 121","674","274","0","10","390"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Aberdeen 131","926","417","0","14","495"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Aberdeen 132","4","3","0","0","1"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Aberdeen 141","700","385","0","11","304"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Aberdeen 142","620","283","0","7","330"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Aberdeen 151","539","211","0","10","318"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Aberdeen 161","829","361","0","9","459"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Cosmopolis 201","738","397","0","13","328"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Elma 301","335","159","0","8","168"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Elma 302","806","403","0","16","387"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Hoquiam 411","534","250","0","6","278"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Hoquiam 421","391","161","0","7","223"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Hoquiam 431","513","241","0","5","267"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Hoquiam 441","551","245","0","13","293"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Hoquiam 451","461","199","0","2","260"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Hoquiam 461","405","173","0","4","228"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","McCleary 501","684","350","0","7","327"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Montesano 601","988","547","0","21","420"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Montesano 602","926","485","0","23","418"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Oakville 701","224","131","0","2","91"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Ocean Shores 801","567","217","0","5","345"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Ocean Shores 802","845","375","0","8","462"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Ocean Shores 803","1,012","464","0","11","537"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Ocean Shores 810","541","239","0","3","299"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Ocean Shores 820","517","293","0","4","220"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Ocean Shores 830","268","101","0","6","161"
"40.00","Initiative to the Legislature 940 (Vote for 1)","111","No","Westport 901","868","400","0","11","457"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Taholah 002","225","91","0","32","102"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Quinault 004","177","121","0","5","51"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Neilton 006","97","71","0","4","22"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Pacific Beach 008","289","147","0","18","124"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Moclips 010","72","47","0","2","23"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Ocean City 012","433","250","0","26","157"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Burrows 014","47","32","0","1","14"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Wilderness 016","137","86","0","7","44"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Humptulips 018","75","60","0","4","11"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Axford 020","181","132","0","10","39"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Dekay 022","94","78","0","6","10"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Hoquiam Rural 024","388","249","0","20","119"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Stover 026","90","65","0","4","21"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","North Wishkah 028","6","4","0","2","0"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Wishkah 030","337","247","0","22","68"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Cutoff032","110","67","0","8","35"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Coats Landing 034","322","218","0","14","90"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Geissler 036","42","22","0","1","19"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Aberdeen Lake 038","11","8","0","0","3"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Reynvaan 040","167","101","0","14","52"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Wynoochee 042","10","5","0","1","4"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Boundary 044","72","54","0","7","11"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Black Creek 046","630","392","0","48","190"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Brady 048","615","385","0","39","191"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Riviera 050","49","34","0","2","13"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Satsop 052","239","173","0","10","56"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Calder 056","409","286","0","20","103"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Bush 058","847","585","0","36","226"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","McCleary Rural 060","644","428","0","48","168"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Porter 062","326","204","0","24","98"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Cedar Creek 064","152","103","0","12","37"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Chehalis 066","5","1","0","0","4"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Blockhouse 068","467","301","0","38","128"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Delezenne 070","507","368","0","23","116"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Melbourne 072","449","296","0","32","121"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Devonshire 074","334","226","0","25","83"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Vesta 076","90","59","0","13","18"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Artic 078","87","58","0","7","22"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Central Park 080","809","511","0","46","252"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Lois Lane 082","168","105","0","15","48"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Blue Slough 084","255","158","0","14","83"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Sierra 086","3","2","0","1","0"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Lund 088","64","33","0","4","27"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Newskah 090","52","38","0","5","9"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Johns River 094","390","249","0","21","120"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Grayland 096","417","270","0","24","123"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Cohasset 098","283","191","0","18","74"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Aberdeen 111","827","533","0","51","243"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Aberdeen 121","674","387","0","38","249"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Aberdeen 131","926","531","0","42","353"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Aberdeen 132","4","2","0","0","2"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Aberdeen 141","700","372","0","45","283"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Aberdeen 142","620","367","0","39","214"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Aberdeen 151","539","341","0","29","169"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Aberdeen 161","829","482","0","54","293"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Cosmopolis 201","738","471","0","47","220"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Elma 301","335","211","0","20","104"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Elma 302","806","537","0","58","211"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Hoquiam 411","534","318","0","38","178"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Hoquiam 421","391","236","0","25","130"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Hoquiam 431","513","310","0","24","179"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Hoquiam 441","551","306","0","40","205"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Hoquiam 451","461","283","0","33","145"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Hoquiam 461","405","257","0","22","126"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","McCleary 501","684","444","0","44","196"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Montesano 601","988","605","0","67","316"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Montesano 602","926","522","0","72","332"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Oakville 701","224","172","0","6","46"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Ocean Shores 801","567","342","0","39","186"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Ocean Shores 802","845","552","0","49","244"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Ocean Shores 803","1,012","609","0","48","355"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Ocean Shores 810","541","305","0","21","215"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Ocean Shores 820","517","316","0","30","171"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Ocean Shores 830","268","161","0","15","92"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Repealed","Westport 901","868","540","0","49","279"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Taholah 002","225","102","0","32","91"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Quinault 004","177","51","0","5","121"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Neilton 006","97","22","0","4","71"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Pacific Beach 008","289","124","0","18","147"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Moclips 010","72","23","0","2","47"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Ocean City 012","433","157","0","26","250"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Burrows 014","47","14","0","1","32"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Wilderness 016","137","44","0","7","86"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Humptulips 018","75","11","0","4","60"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Axford 020","181","39","0","10","132"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Dekay 022","94","10","0","6","78"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Hoquiam Rural 024","388","119","0","20","249"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Stover 026","90","21","0","4","65"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","North Wishkah 028","6","0","0","2","4"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Wishkah 030","337","68","0","22","247"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Cutoff032","110","35","0","8","67"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Coats Landing 034","322","90","0","14","218"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Geissler 036","42","19","0","1","22"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Aberdeen Lake 038","11","3","0","0","8"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Reynvaan 040","167","52","0","14","101"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Wynoochee 042","10","4","0","1","5"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Boundary 044","72","11","0","7","54"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Black Creek 046","630","190","0","48","392"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Brady 048","615","191","0","39","385"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Riviera 050","49","13","0","2","34"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Satsop 052","239","56","0","10","173"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Calder 056","409","103","0","20","286"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Bush 058","847","226","0","36","585"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","McCleary Rural 060","644","168","0","48","428"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Porter 062","326","98","0","24","204"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Cedar Creek 064","152","37","0","12","103"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Chehalis 066","5","4","0","0","1"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Blockhouse 068","467","128","0","38","301"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Delezenne 070","507","116","0","23","368"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Melbourne 072","449","121","0","32","296"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Devonshire 074","334","83","0","25","226"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Vesta 076","90","18","0","13","59"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Artic 078","87","22","0","7","58"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Central Park 080","809","252","0","46","511"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Lois Lane 082","168","48","0","15","105"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Blue Slough 084","255","83","0","14","158"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Sierra 086","3","0","0","1","2"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Lund 088","64","27","0","4","33"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Newskah 090","52","9","0","5","38"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Johns River 094","390","120","0","21","249"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Grayland 096","417","123","0","24","270"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Cohasset 098","283","74","0","18","191"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Aberdeen 111","827","243","0","51","533"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Aberdeen 121","674","249","0","38","387"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Aberdeen 131","926","353","0","42","531"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Aberdeen 132","4","2","0","0","2"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Aberdeen 141","700","283","0","45","372"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Aberdeen 142","620","214","0","39","367"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Aberdeen 151","539","169","0","29","341"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Aberdeen 161","829","293","0","54","482"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Cosmopolis 201","738","220","0","47","471"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Elma 301","335","104","0","20","211"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Elma 302","806","211","0","58","537"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Hoquiam 411","534","178","0","38","318"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Hoquiam 421","391","130","0","25","236"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Hoquiam 431","513","179","0","24","310"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Hoquiam 441","551","205","0","40","306"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Hoquiam 451","461","145","0","33","283"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Hoquiam 461","405","126","0","22","257"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","McCleary 501","684","196","0","44","444"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Montesano 601","988","316","0","67","605"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Montesano 602","926","332","0","72","522"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Oakville 701","224","46","0","6","172"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Ocean Shores 801","567","186","0","39","342"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Ocean Shores 802","845","244","0","49","552"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Ocean Shores 803","1,012","355","0","48","609"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Ocean Shores 810","541","215","0","21","305"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Ocean Shores 820","517","171","0","30","316"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Ocean Shores 830","268","92","0","15","161"
"50.00","Advisory Vote No. 19 (Vote for 1)","112","Maintained","Westport 901","868","279","0","49","540"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Taholah 002","225","205","0","1","19"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Quinault 004","177","63","0","3","111"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Neilton 006","97","36","0","1","60"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Pacific Beach 008","289","171","0","2","116"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Moclips 010","72","28","1","2","41"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Ocean City 012","433","236","0","5","192"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Burrows 014","47","24","0","0","23"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Wilderness 016","137","54","0","0","83"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Humptulips 018","75","31","0","0","44"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Axford 020","181","51","0","1","129"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Dekay 022","94","15","0","2","77"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Hoquiam Rural 024","388","175","0","1","212"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Stover 026","90","25","0","0","65"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","North Wishkah 028","6","2","0","0","4"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Wishkah 030","337","108","0","7","222"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Cutoff032","110","49","0","4","57"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Coats Landing 034","322","130","0","6","186"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Geissler 036","42","17","0","2","23"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Aberdeen Lake 038","11","5","0","1","5"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Reynvaan 040","167","81","0","6","80"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Wynoochee 042","10","4","0","1","5"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Boundary 044","72","26","0","1","45"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Black Creek 046","630","253","0","16","361"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Brady 048","615","271","0","11","333"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Riviera 050","49","11","0","0","38"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Satsop 052","239","83","0","3","153"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Calder 056","409","147","0","3","259"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Bush 058","847","322","0","12","513"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","McCleary Rural 060","644","238","0","21","385"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Porter 062","326","133","0","5","188"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Cedar Creek 064","152","43","0","1","108"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Chehalis 066","5","4","0","0","1"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Blockhouse 068","467","214","0","6","247"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Delezenne 070","507","190","2","10","305"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Melbourne 072","449","150","1","15","283"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Devonshire 074","334","145","0","6","183"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Vesta 076","90","35","0","0","55"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Artic 078","87","34","0","3","50"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Central Park 080","809","366","0","11","432"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Lois Lane 082","168","95","0","1","72"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Blue Slough 084","255","104","0","4","147"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Sierra 086","3","1","0","1","1"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Lund 088","64","31","0","0","33"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Newskah 090","52","24","0","1","27"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Johns River 094","390","176","0","5","209"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Grayland 096","417","176","0","5","236"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Cohasset 098","283","126","0","2","155"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Aberdeen 111","827","407","0","12","408"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Aberdeen 121","674","346","0","13","315"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Aberdeen 131","926","494","0","10","422"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Aberdeen 132","4","2","0","0","2"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Aberdeen 141","700","360","0","5","335"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Aberdeen 142","620","334","0","8","278"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Aberdeen 151","539","258","0","9","272"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Aberdeen 161","829","440","0","14","375"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Cosmopolis 201","738","361","1","9","367"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Elma 301","335","159","0","6","170"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Elma 302","806","347","1","19","439"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Hoquiam 411","534","270","0","7","257"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Hoquiam 421","391","207","0","11","173"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Hoquiam 431","513","279","0","7","227"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Hoquiam 441","551","314","0","8","229"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Hoquiam 451","461","224","0","8","229"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Hoquiam 461","405","210","0","7","188"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","McCleary 501","684","304","0","12","368"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Montesano 601","988","472","1","13","502"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Montesano 602","926","481","0","16","429"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Oakville 701","224","78","0","3","143"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Ocean Shores 801","567","326","0","6","235"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Ocean Shores 802","845","425","1","5","414"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Ocean Shores 803","1,012","513","0","5","494"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Ocean Shores 810","541","292","0","2","247"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Ocean Shores 820","517","233","0","6","278"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Ocean Shores 830","268","138","0","4","126"
"60.00","United States U.S. Senator (Vote for 1)","113","Maria Cantwell","Westport 901","868","423","1","8","436"
"60.00","United States U.S. Senator (Vote for 1)","113","Susan Hutchison","Taholah 002","225","19","0","1","205"
"60.00","United States U.S. Senator (Vote for 1)","113","Susan Hutchison","Quinault 004","177","111","0","3","63"
"60.00","United States U.S. Senator (Vote for 1)","113","Susan Hutchison","Neilton 006","97","60","0","1","36"
"60.00","United States U.S. Senator (Vote for 1)","113","Susan Hutchison","Pacific Beach 008","289","115","0","2","172"
"60.00","United States U.S. Senator (Vote for 1)","113","Susan Hutchison","Moclips 010","72","41","1","2","28"
"60.00","United States U.S. Senator (Vote for 1)","113","Susan Hutchison","Ocean City 012","433","190","0","5","238"
"60.00","United States U.S. Senator (Vote for 1)","113","Susan Hutchison","Burrows 014","47","23","0","0","24"
"60.00","United States U.S. Senator (Vote for 1)","113","Susan Hutchison","Wilderness 016","137","82","0","0","55"
"60.00","United States U.S. Senator (Vote for 1)","113","Susan Hutchison","Humptulips 018","75","44","0","0","31"
