Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
ISS 05-3527,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Over Voted,0
ISS 05-3552,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Approved,104
ISS 05-3552,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Registered Voters,652
ISS 05-3552,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Rejected,29
ISS 05-3552,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Blank Voted,0
ISS 05-3552,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Counted,133
ISS 05-3552,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Over Voted,0
ISS 05-3559,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Approved,266
ISS 05-3559,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Registered Voters,905
ISS 05-3559,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Rejected,70
ISS 05-3559,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Blank Voted,1
ISS 05-3559,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Counted,337
ISS 05-3559,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Over Voted,0
ISS 05-3572,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Approved,124
ISS 05-3572,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Registered Voters,614
ISS 05-3572,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Rejected,19
ISS 05-3572,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Blank Voted,0
ISS 05-3572,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Counted,143
ISS 05-3572,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Over Voted,0
ISS 05-3634,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Approved,154
ISS 05-3634,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Registered Voters,457
ISS 05-3634,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Rejected,32
ISS 05-3634,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Blank Voted,0
ISS 05-3634,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Counted,186
ISS 05-3634,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Over Voted,0
ISS 05-3649,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Approved,85
ISS 05-3649,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Registered Voters,438
ISS 05-3649,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Rejected,25
ISS 05-3649,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Blank Voted,0
ISS 05-3649,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Counted,110
ISS 05-3649,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Over Voted,0
ISS 05-3651,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Approved,132
ISS 05-3651,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Registered Voters,394
ISS 05-3651,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Rejected,24
ISS 05-3651,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Blank Voted,0
ISS 05-3651,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Counted,156
ISS 05-3651,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Over Voted,0
ISS 05-3691,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Approved,94
ISS 05-3691,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Registered Voters,425
ISS 05-3691,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Rejected,28
ISS 05-3691,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Blank Voted,0
ISS 05-3691,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Counted,122
ISS 05-3691,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,NP,Times Over Voted,0
ISS 05-3711,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Approved,91
ISS 05-3711,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Registered Voters,495
ISS 05-3711,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Rejected,21
ISS 05-3711,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Times Blank Voted,0
ISS 05-3711,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Times Counted,112
ISS 05-3711,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Times Over Voted,0
ISS 05-3712,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Approved,6
ISS 05-3712,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Registered Voters,49
ISS 05-3712,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Rejected,5
ISS 05-3712,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Times Blank Voted,0
ISS 05-3712,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Times Counted,11
ISS 05-3712,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Times Over Voted,0
ISS 05-3714,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Approved,94
ISS 05-3714,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Registered Voters,348
ISS 05-3714,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Rejected,46
ISS 05-3714,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Times Blank Voted,0
ISS 05-3714,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Times Counted,140
ISS 05-3714,Issaquah School District No. 411 Proposition No. 1,,,,Total,NP,Times Over Voted,0
ISS 41-1208,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,200
ISS 41-1208,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,656
ISS 41-1208,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,72
ISS 41-1208,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,0
ISS 41-1208,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,272
ISS 41-1208,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
ISS 41-2401,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,135
ISS 41-2401,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,639
ISS 41-2401,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,64
ISS 41-2401,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,0
ISS 41-2401,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,199
ISS 41-2401,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
ISS 41-2409,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,469
ISS 41-2409,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,1097
ISS 41-2409,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,155
ISS 41-2409,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,0
ISS 41-2409,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,624
ISS 41-2409,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
ISS 41-2602,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,210
ISS 41-2602,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,874
ISS 41-2602,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,69
ISS 41-2602,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,0
ISS 41-2602,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,279
ISS 41-2602,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
ISS 41-2605,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,137
ISS 41-2605,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,434
ISS 41-2605,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,47
ISS 41-2605,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,1
ISS 41-2605,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,185
ISS 41-2605,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
ISS 41-2692,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,132
ISS 41-2692,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,410
ISS 41-2692,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,37
ISS 41-2692,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,0
ISS 41-2692,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,169
ISS 41-2692,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
ISS 41-2733,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,226
ISS 41-2733,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,850
ISS 41-2733,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,73
ISS 41-2733,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,1
ISS 41-2733,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,300
ISS 41-2733,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
ISS 41-2977,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,65
ISS 41-2977,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,414
ISS 41-2977,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,21
ISS 41-2977,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,0
ISS 41-2977,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,86
ISS 41-2977,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
ISS 41-3533,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,99
ISS 41-3533,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,505
ISS 41-3533,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,51
ISS 41-3533,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,0
ISS 41-3533,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,150
ISS 41-3533,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
ISS 41-3554,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Approved,149
ISS 41-3554,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,453
ISS 41-3554,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Rejected,64
ISS 41-3554,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Blank Voted,0
ISS 41-3554,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,213
ISS 41-3554,Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
JAY,Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Approved,118
JAY,Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Registered Voters,485
JAY,Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Rejected,91
JAY,Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Times Blank Voted,0
JAY,Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Times Counted,209
JAY,Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
JEFFERSON,Kent Fire Department Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,No,4
JEFFERSON,Kent Fire Department Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Registered Voters,21
JEFFERSON,Kent Fire Department Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
JEFFERSON,Kent Fire Department Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Counted,8
JEFFERSON,Kent Fire Department Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
JEFFERSON,Kent Fire Department Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Yes,4
JEFFERSON,Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Approved,3
JEFFERSON,Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Registered Voters,15
JEFFERSON,Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Rejected,4
JEFFERSON,Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Times Blank Voted,0
JEFFERSON,Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Times Counted,7
JEFFERSON,Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
KELLY,Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Approved,52
KELLY,Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Registered Voters,373
KELLY,Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Rejected,34
KELLY,Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Times Blank Voted,0
KELLY,Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Times Counted,86
KELLY,Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Times Over Voted,0
KEN 11-0893,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,No,37
KEN 11-0893,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Registered Voters,606
KEN 11-0893,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,0
KEN 11-0893,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Counted,130
KEN 11-0893,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-0893,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Yes,93
KEN 11-0893,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Approved,85
KEN 11-0893,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Registered Voters,606
KEN 11-0893,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Rejected,45
KEN 11-0893,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,0
KEN 11-0893,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Counted,130
KEN 11-0893,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-0918,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,No,56
KEN 11-0918,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Registered Voters,608
KEN 11-0918,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,1
KEN 11-0918,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Counted,155
KEN 11-0918,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-0918,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Yes,98
KEN 11-0918,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Approved,89
KEN 11-0918,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Registered Voters,608
KEN 11-0918,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Rejected,65
KEN 11-0918,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,1
KEN 11-0918,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Counted,155
KEN 11-0918,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-3331,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,No,20
KEN 11-3331,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Registered Voters,518
KEN 11-3331,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,0
KEN 11-3331,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Counted,97
KEN 11-3331,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-3331,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Yes,77
KEN 11-3331,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Approved,76
KEN 11-3331,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Registered Voters,518
KEN 11-3331,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Rejected,21
KEN 11-3331,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,0
KEN 11-3331,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Counted,97
KEN 11-3331,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-3403,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,No,59
KEN 11-3403,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Registered Voters,581
KEN 11-3403,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,1
KEN 11-3403,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Counted,160
KEN 11-3403,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-3403,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Yes,100
KEN 11-3403,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Approved,94
KEN 11-3403,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Registered Voters,581
KEN 11-3403,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Rejected,65
KEN 11-3403,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,1
KEN 11-3403,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Counted,160
KEN 11-3403,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-3663,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,No,42
KEN 11-3663,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Registered Voters,409
KEN 11-3663,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,0
KEN 11-3663,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Counted,151
KEN 11-3663,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-3663,Kent Fire Department Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Yes,109
KEN 11-3663,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Approved,83
KEN 11-3663,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Registered Voters,409
KEN 11-3663,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Rejected,68
KEN 11-3663,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Blank Voted,0
KEN 11-3663,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Counted,151
KEN 11-3663,Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 33-0270,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,No,5
KEN 33-0270,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,302
KEN 33-0270,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,0
KEN 33-0270,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,36
KEN 33-0270,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0270,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Yes,31
KEN 33-0453,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,No,65
KEN 33-0453,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,821
KEN 33-0453,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,5
KEN 33-0453,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,186
KEN 33-0453,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0453,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Yes,116
KEN 33-0453,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Approved,95
KEN 33-0453,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,821
KEN 33-0453,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Rejected,90
KEN 33-0453,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,1
KEN 33-0453,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,186
KEN 33-0453,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0575,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,No,26
KEN 33-0575,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,442
KEN 33-0575,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,1
KEN 33-0575,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,79
KEN 33-0575,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0575,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Yes,52
KEN 33-0575,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Approved,53
KEN 33-0575,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,442
KEN 33-0575,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Rejected,25
KEN 33-0575,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,1
KEN 33-0575,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,79
KEN 33-0575,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0576,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,No,40
KEN 33-0576,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,448
KEN 33-0576,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,2
KEN 33-0576,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,106
KEN 33-0576,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0576,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Yes,64
KEN 33-0576,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Approved,59
KEN 33-0576,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,448
KEN 33-0576,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Rejected,45
KEN 33-0576,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,2
KEN 33-0576,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,106
KEN 33-0576,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0577,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,No,24
KEN 33-0577,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,490
KEN 33-0577,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,0
KEN 33-0577,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,109
KEN 33-0577,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0577,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Yes,85
KEN 33-0577,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Approved,84
KEN 33-0577,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,490
KEN 33-0577,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Rejected,24
KEN 33-0577,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,1
KEN 33-0577,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,109
KEN 33-0577,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0578,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,No,31
KEN 33-0578,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,559
KEN 33-0578,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,2
KEN 33-0578,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,144
KEN 33-0578,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0578,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Yes,111
KEN 33-0578,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Approved,101
KEN 33-0578,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,559
KEN 33-0578,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Rejected,39
KEN 33-0578,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,4
KEN 33-0578,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,144
KEN 33-0578,Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0581,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,No,31
KEN 33-0581,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,762
KEN 33-0581,Kent Fire Department Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Blank Voted,0
