"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  11","23821220","64"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  12","23821221","98"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  12","23821221","47"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  13","23821222","85"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  13","23821222","41"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  14","23821223","110"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  14","23821223","63"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  15","23821224","96"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  15","23821224","59"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  16","23821225","99"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  16","23821225","43"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  17","23821226","66"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  17","23821226","33"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  18","23821227","164"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  18","23821227","62"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  19","23821228","126"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  19","23821228","27"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  20","23821229","147"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  20","23821229","41"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  21","23821230","149"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  21","23821230","86"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  22","23821231","100"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  22","23821231","58"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  24","23821232","128"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  24","23821232","54"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  25","23821233","106"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  25","23821233","50"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  26","23821234","203"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  26","23821234","89"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  27","23821235","117"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  27","23821235","57"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  28","23821236","84"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  28","23821236","59"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  29","23821237","80"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  29","23821237","64"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  31","23821238","70"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  31","23821238","50"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  32","23821239","105"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  32","23821239","63"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  33","23821240","142"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  33","23821240","97"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  34","23821241","75"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  34","23821241","46"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  36","23821242","87"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  36","23821242","58"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  37","23821243","89"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  37","23821243","71"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  38","23821244","31"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  38","23821244","23"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  39","23821245","59"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  39","23821245","70"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  41","23821247","86"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  41","23821247","65"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  42","23821248","77"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  42","23821248","57"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  44","23821250","72"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  44","23821250","50"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  45","23821251","70"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  45","23821251","59"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  48","23821252","74"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  48","23821252","62"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  50","23821254","131"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  50","23821254","62"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  51","23821255","119"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  51","23821255","52"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  53","23821256","148"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  53","23821256","84"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  67","23821287","120"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  67","23821287","41"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  69","23821288","126"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  69","23821288","65"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  73","23821289","100"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  73","23821289","62"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  76","23821290","76"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  76","23821290","60"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT   5","23821394","97"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT   5","23821394","42"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT   7","23821395","50"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT   7","23821395","14"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  10","23821397","54"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  10","23821397","51"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  23","23821398","26"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  23","23821398","19"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  30","23821399","114"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  30","23821399","96"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  46","23821401","83"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  46","23821401","38"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  58","23821403","17"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  58","23821403","6"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  59","23821404","89"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  59","23821404","37"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  72","23821411","56"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  72","23821411","40"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  80","23821413","110"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  80","23821413","83"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  81","23821414","46"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  81","23821414","20"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  85","23821449","83"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  85","23821449","38"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  87","23821450","70"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  87","23821450","34"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  88","23821451","126"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  88","23821451","74"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  62","23821617","75"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  62","23821617","52"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  75","23821619","57"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  75","23821619","50"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  78","23821620","59"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  78","23821620","35"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  82","23821662","101"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  82","23821662","59"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EVERETT  93","23821695","89"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EVERETT  93","23821695","43"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","SPENCER","23824593","0"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","SPENCER","23824593","0"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","CHATHAM","23824752","17"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","CHATHAM","23824752","24"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","SYLVAN","23854756","6"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","SYLVAN","23854756","9"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","WHALEBACK","24424019","2"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","WHALEBACK","24424019","4"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","EASTMONT","24424126","111"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","EASTMONT","24424126","45"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","FIRGROVE","24424528","66"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","FIRGROVE","24424528","37"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","SILVER LAKE","24444074","92"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","SILVER LAKE","24444074","69"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","HILTONS LAKE","24454086","132"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","HILTONS LAKE","24454086","73"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","RIVERCREST","24454172","89"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","RIVERCREST","24454172","62"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","TOWER","24454197","106"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","TOWER","24454197","80"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","JORDAN","24454295","137"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","JORDAN","24454295","108"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","LANTERN(*)","24454341","0"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","LANTERN(*)","24454341","0"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy Yes","SLIVER(*)","24454591","0"
"EVERETT SCHOOL DISTRICT 2 Proposition 1 Replacement Levy for Safety, Building, and Instructional Technology Improvements","SN","Levy No","SLIVER(*)","24454591","0"
"Fire Protection Dist 16 Proposition For Property Tax Levy Lid Lift ","MA","Levy...Yes","Total","-1","203"
"Fire Protection Dist 16 Proposition For Property Tax Levy Lid Lift ","MA","Levy...No","Total","-1","132"
"Fire Protection Dist 16 Proposition For Property Tax Levy Lid Lift ","MA","Levy...Yes","BORDEAUX","205","17"
"Fire Protection Dist 16 Proposition For Property Tax Levy Lid Lift ","MA","Levy...No","BORDEAUX","205","8"
"Fire Protection Dist 16 Proposition For Property Tax Levy Lid Lift ","MA","Levy...Yes","DAYTON","233","150"
"Fire Protection Dist 16 Proposition For Property Tax Levy Lid Lift ","MA","Levy...No","DAYTON","233","80"
"Fire Protection Dist 16 Proposition For Property Tax Levy Lid Lift ","MA","Levy...Yes","ISABELLA","235","36"
"Fire Protection Dist 16 Proposition For Property Tax Levy Lid Lift ","MA","Levy...No","ISABELLA","235","44"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...Yes","Total","-1","582"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...No","Total","-1","337"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...Yes","GRAPEVIEW","115","270"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...No","GRAPEVIEW","115","139"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...Yes","MASON LAKE","116","196"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...No","MASON LAKE","116","131"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...Yes","FAIR HARBOR","117","109"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...No","FAIR HARBOR","117","59"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...Yes","TWANOH","126","7"
"Grapeview School 54 Four Year Educational Maintenance and Operations Levy ","MA","Levy...No","TWANOH","126","8"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","Total","-1","13606"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","Total","-1","8259"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","SUNSET","10144271","161"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","SUNSET","10144271","83"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","VALLEY","10144559","25"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","VALLEY","10144559","27"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","GATEWAY","10144581","120"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","GATEWAY","10144581","82"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","SILVER CREEK","10144635","91"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","SILVER CREEK","10144635","33"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","TAMBARK","10144715","150"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","TAMBARK","10144715","49"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","CARRIAGE PARK","10144763","69"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","CARRIAGE PARK","10144763","17"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","MILL CREEK  1","14441301","169"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","MILL CREEK  1","14441301","114"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","MILL CREEK  2","14441302","97"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","MILL CREEK  2","14441302","88"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","MILL CREEK  3","14441303","103"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","MILL CREEK  3","14441303","43"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","MILL CREEK  4","14441304","108"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Rejected","MILL CREEK  4","14441304","66"
"EVERETT SCHOOL DISTRICT 2 Proposition 2 Capital Improvement and School Construction General Obligation Bonds - $149,700,000","SN","Approved","MILL CREEK  5","14441353","180"
